"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"Liberty",15.7407407407407,312,48.6531986531987,193,35.6060606060606,86,18.3702989392478,186,50.8196721311475,112,30.8100289296046,215
2019,"Lipscomb",20.1048951048951,106,47.6923076923077,224,32.2027972027972,177,17.9487179487179,218,51.0416666666667,102,31.0096153846154,204
2019,"Little Rock",20.393811533052,88,52.8832630098453,72,26.7229254571027,306,21.4995483288166,48,44.0831074977416,328,34.4173441734417,88
2019,"Long Beach St.",23.0046948356808,9,52.1553563807085,91,24.8399487836108,332,17.010101010101,265,53.8989898989899,29,29.0909090909091,280
2019,"Longwood",19.0892364305428,162,39.0984360625575,350,41.8123275068997,11,20.3139013452915,87,39.9103139013453,351,39.6860986547085,10
2019,"Louisiana",20.4260651629073,85,47.1177944862155,244,32.4561403508772,159,20.2405640812941,92,50.2695976773123,141,29.4898382413936,265
2019,"Louisiana Monroe",20.6793579693916,75,40.6868234415827,345,38.6338185890258,33,16.2088974854932,305,50.5996131528046,122,33.1914893617021,128
2019,"Louisiana Tech",19.2307692307692,149,48.3257918552036,207,32.4434389140271,160,17.3541963015647,253,50.0711237553343,148,32.574679943101,153
2019,"Louisville",21.0567823343849,60,44.1640378548896,311,34.7791798107256,105,19.2340791738382,137,49.9139414802065,161,30.8519793459553,211
2019,"Loyola Chicago",16.2337662337662,299,55.6586270871985,25,28.1076066790352,270,14.1654284299158,346,50.3219415552254,138,35.5126300148588,64
2019,"Loyola MD",18.7821612349914,182,54.2024013722127,49,27.0154373927959,301,18.2882519176423,193,50.9487283003633,106,30.7630197819943,218
2019,"Loyola Marymount",21.793037672866,34,57.033857892227,10,21.173104434907,352,21.751968503937,42,45.7677165354331,297,32.4803149606299,155
2019,"Maine",14.4444444444444,333,54.6031746031746,40,30.952380952381,207,19.9281867145422,101,39.6768402154399,352,40.394973070018,7
2019,"Manhattan",17.0212765957447,265,47.1358428805237,243,35.8428805237316,78,24.0676280457484,7,42.0686225758329,343,33.8637493784187,114
2019,"Marist",17.4017257909875,248,47.3633748801534,235,35.2348993288591,96,19.2361434559851,136,41.9189566837448,345,38.8448998602701,14
2019,"Marquette",19.9315329022442,114,43.6667934575884,321,36.4016736401674,68,20.8209902666102,67,49.5979686838764,177,29.5810410495133,262
2019,"Marshall",17.5285426460712,242,46.0040295500336,282,36.4674278038952,66,18.2611614635784,196,52.2322927156764,66,29.5065458207452,264
