mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2397156238555908,0.0038610936492004637,0.00614781379699707,0.002442081320831528,balanced,gini,10,2,5,150,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 4}",-0.03526971500464343,-0.0345379532740251,-0.05473879744263977,-0.05048499939191107,-0.05312111257668955,-0.04563051553798178,0.008865968441297972,99
0.2550183296203613,0.015131265667651826,0.004950761795043945,0.002489595485193973,balanced,gini,10,2,5,150,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 5}",-0.03737631499120999,-0.03507064236780325,-0.051186597623520354,-0.05912120855867913,-0.06235155974093357,-0.04902126465642926,0.01108710075423079,390
0.08964772224426269,0.005349087167180524,0.0019775390625,0.001137877366860512,balanced,gini,10,2,10,50,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'smote__k_neighbors': 3}",-0.03729151698488328,-0.042521315549336185,-0.06168294232055776,-0.2191968913009361,-0.055469462553405575,-0.08323242574182378,0.0685411698849944,841
0.0903864860534668,0.004558775920275601,0.001411294937133789,2.4758641603446986e-05,balanced,gini,10,2,10,50,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'smote__k_neighbors': 4}",-0.036649917315555475,-0.036314893369009206,-0.058498293815941876,-0.21762217605231182,-0.22070560136699216,-0.1139581763839621,0.08628103205193338,954
0.09289908409118652,0.004025956331383305,0.0014447212219238282,2.8592183461728194e-05,balanced,gini,10,2,10,50,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 50, 'smote__k_neighbors': 5}",-0.03983726340045179,-0.04242263896410365,-0.053500008710554714,-0.06460811081583369,-0.06275881252084721,-0.05262536688235821,0.010145630770424916,475
0.16335678100585938,0.0039919893211711605,0.003950309753417969,0.0022356788162231148,balanced,gini,10,2,10,100,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'smote__k_neighbors': 3}",-0.03666509328731109,-0.04236115745859312,-0.054734812871507395,-0.216783720264943,-0.053398886035138725,-0.08078873398349866,0.06833333180154193,767
0.16333184242248536,0.002029357875401663,0.0029708385467529298,0.0008434019085288959,balanced,gini,10,2,10,100,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'smote__k_neighbors': 4}",-0.034579274411064696,-0.0365564173636251,-0.05308109560015715,-0.216468051324485,-0.053512176967607454,-0.07883940313338789,0.06927252482082696,647
0.16950039863586425,0.004983593055773154,0.005409860610961914,0.001683909566119761,balanced,gini,10,2,10,100,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'smote__k_neighbors': 5}",-0.038003996010543405,-0.03828414939412868,-0.053002260120307156,-0.05280883475753655,-0.059924461075237356,-0.04840474027155063,0.00876172409160578,313
0.24270377159118653,0.012432126964301855,0.004547309875488281,0.003480584561681203,balanced,gini,10,2,10,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.03651785473195695,-0.04221259055761337,-0.05471732353231342,-0.054296280813124494,-0.053457419377217215,-0.048240293802445086,0.007477888421568203,296
0.2398533821105957,0.013149344406421126,0.0042746543884277345,0.0019066024715518033,balanced,gini,10,2,10,150,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 150, 'smote__k_neighbors': 4}",-0.0343717800876952,-0.03608914195197086,-0.05168998596263324,-0.051428606252708065,-0.05463011537453016,-0.0456419259259075,0.00859213731086772,102
0.2654242038726807,0.02034481069479982,0.00495600700378418,0.0038482695126645394,balanced,gini,10,2,10,150,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 150, 'smote__k_neighbors': 5}",-0.03906756151282647,-0.03722790105357201,-0.05228480769663155,-0.05480657992529562,-0.0599816987449513,-0.04867370978665539,0.008964456043139658,355
0.08988428115844727,0.003461467355951588,0.0029267787933349608,0.0016158597419438192,balanced,gini,10,5,2,50,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 3}",-0.03764518306177672,-0.04365496268774988,-0.05318344179001635,-0.059114725136487724,-0.05327020712643941,-0.049373703960494016,0.007679147570131849,415
0.08958258628845214,0.011781141209908424,0.0014414787292480469,3.877216856448616e-05,balanced,gini,10,5,2,50,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 4}",-0.039491294578564186,-0.04053350400713248,-0.05441829919898653,-0.215528076742706,-0.05507901524821285,-0.0810100379551204,0.06758224192784663,776
0.11555490493774415,0.012868714495464053,0.004802608489990234,0.0024381793692801524,balanced,gini,10,5,2,50,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 5}",-0.04498650791613987,-0.04244043646573767,-0.05917977516195779,-0.07374044580542104,-0.0752024169491312,-0.05910991645967752,0.013786718778114295,569
